name,id,wikidataId,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,datePremiered,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numConnectedComponents,numEdges,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,numOfScenes,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
"corneillet-baron-d-albikrac","fre001477","Q97171260","Corneille","0","Le Baron d'Albikrac","Comédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_BARONDALBIKRAC.xml","","","","","1657","8","false","0.9642857142857143","0.9642857142857143","1.0357142857142858","several characters","6.75","2","","1657","1669","7","8","4","3","1","0","1","27","","40","1","0","40","20426","19314","70","0","1857"
"corneillet-berenice","fre000361","","Corneille","0","Bérénice","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_BERENICE.xml","","","","","1657","10","false","0.7330952380952381","0.5555555555555556","1.488888888888889","philoclee","5","3","","1657","1709","8","10","4","5","1","0","1","25","","32","","5","32","19147","18861","7","1","2016"
"corneillet-berger-extravagant","fre000362","","Corneille","0","Le Berger Extravagant","Comédie Mêlée d'Ornements et de Musique.","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_BERGEREXTRAVAGANT.xml","","","","","1652","13","false","0.8548562548562549","0.6794871794871795","1.3205128205128205","lisis|angelique","8.153846153846153","2","","1652","1652","12","13","5","6","2","0","1","53","","33","","5","33","20604","20196","375","0","1914"
"corneillet-bradamante","fre000363","","Corneille","0","Bradamante","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_BRADAMANTE.xml","","","","","1695","7","false","0.7619047619047619","0.5714285714285714","1.4761904761904763","roger|marphise","3.4285714285714284","3","1695-11-18","1695","1695","5","7","4","3","0","0","1","12","","27","","5","27","12787","12268","12","0","1328"
"corneillet-camma","fre000364","","Corneille","0","Camma, Reine de Galatie","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_CAMMA.xml","","","","","1661","7","false","0.8476190476190476","0.7619047619047619","1.2380952380952381","camma|sostrate","4.571428571428571","2","1661-01-28","1661","1661","6","7","3","3","1","0","1","16","","27","","5","27","20491","18874","52","0","1980"
"corneillet-charme-de-la-voix","fre000365","","Corneille","0","Le Charme de la Voix","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_CHARMEDELAVOIX.xml","","","","","1653","8","false","0.9190476190476191","0.9285714285714286","1.0714285714285714","several characters","6.5","2","","1653","1658","7","8","3","5","0","0","1","26","","39","","5","39","19907","18593","32","0","1880"
"corneillet-circe","fre000366","","Corneille","0","Circé","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_CIRCE.xml","","","","","1677","39","false","0.8594328748174903","0.1700404858299595","1.8404255319148937","glaucus","6.461538461538462","3","1677-02-12","1677","1677","16","39","10","7","22","0","4","126","","51","","6","51","26288","24769","2091","0","2909"
"corneillet-comte-d-essex","fre000367","Q30742461","Corneille","0","Le Comte d'Essex","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_COMTEDESSEX.xml","","","","","1678","7","false","0.6952380952380952","0.6190476190476191","1.380952380952381","le-comte","3.7142857142857144","2","1678-01-07","1678","1678","6","7","1","4","2","0","1","13","","24","1","5","24","15656","15090","30","0","1600"
"corneillet-comtesse-orgueil","fre000368","","Corneille","0","La Comtesse d'Orgueil","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_COMTESSEORGUEIL.xml","","","","","1653","10","false","0.9253968253968253","0.8444444444444444","1.1555555555555554","carlin|le-marquis","7.6","2","1653-01-28","1653","1690","9","10","4","5","1","0","1","38","","47","","5","47","19921","19551","35","0","1860"
"corneillet-darius","fre000369","","Corneille","0","Darius","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_DARIUS.xml","","","","","1659","8","false","0.625","0.5714285714285714","1.4642857142857142","megabise|statira","4","3","","1659","1659","6","8","3","5","0","0","1","16","","27","","5","27","18776","18549","20","1","1984"
"corneillet-dom-bertran-de-cigarral","fre000370","","Corneille","0","Don Bertran de Cigarral","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_DOMBERTRANDECIGARRAL.xml","","","","","1651","11","false","0.9111111111111111","0.7818181818181819","1.2181818181818183","isabelle|don-bertran","7.818181818181818","2","","1651","1709","10","11","3","6","2","0","1","43","","43","","5","43","20694","20275","186","2","1881"
"corneillet-dom-cesar-d-avalos","fre000371","","Corneille","0","Don César d'Avalos","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_DOMCESARDAVALOS.xml","","","","","1661","9","false","0.8809523809523809","0.8055555555555556","1.1944444444444444","beatrix|don-fernand","6.444444444444445","2","1674-12-21","1674","1661","8","9","2","7","0","0","1","29","","34","","5","34","19181","18857","39","5","1712"
"corneillet-engagements-du-hasard","fre000372","","Corneille","0","Les Engagements du Hasard","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_ENGAGEMENTSDUHASARD.xml","","","","","1649","10","false","0.880952380952381","0.8222222222222222","1.1777777777777778","isabelle|clarin|elvire","7.4","2","","1649","1662","9","10","4","6","0","0","1","37","","38","","5","38","17850","17504","141","0","1762"
"corneillet-feint-astrologue","fre000373","","Corneille","0","Le Feint Astrologue","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_FEINTASTROLOGUE.xml","","","","","1648","11","false","0.850937950937951","0.6909090909090909","1.3272727272727274","philipin|don-fernand|leonor","6.909090909090909","3","","1648","1651","9","11","4","6","1","0","1","38","","47","","5","47","20433","19152","132","0","1914"
"corneillet-festin-pierre","fre000374","","Corneille","0","Le Festin de Pierre","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_FESTINPIERRE.xml","","","","","1677","17","false","0.8183581124757595","0.25735294117647056","1.7573529411764706","don-juan","4.117647058823529","3","1677-02-12","1677","1677","15","17","6","10","1","0","1","35","","35","","5","35","21582","20995","182","0","1972"
"corneillet-galant-double","fre000375","","Corneille","0","Le Galant Doublé","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_GALANTDOUBLE.xml","","","","","1659","9","false","0.9404761904761904","0.8611111111111112","1.1388888888888888","don-fernand|guzman|isabelle","6.888888888888889","2","","1659","1659","8","9","4","4","1","0","1","31","","34","","5","34","19696","19396","5","0","1942"
"corneillet-geolier-de-sois-meme","fre000376","","Corneille","0","Le Geôlier de Soi-Même","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_GEOLIERDESOISMEME.xml","","","","","1655","15","false","0.6635978835978836","0.4095238095238095","1.7142857142857142","federic|jodelet","5.733333333333333","3","","1655","1655","10","15","4","7","4","0","1","43","","33","","5","33","18938","18612","68","1","1850"
"corneillet-illustres-ennemis","fre000377","","Corneille","0","Les Illustres Ennemis","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_ILLUSTRESENNEMIS.xml","","","","","1655","14","false","0.5969387755102041","0.38461538461538464","1.7032967032967032","don-lope|don-alvar","5","3","","1655","1657","10","14","4","7","3","0","1","35","","37","","5","37","20925","19475","10","0","1987"
"corneillet-inconnu","fre000378","","Corneille","0","L'Inconnu","Comédie Mêlée d'Ornements et de Musique.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_INCONNU.xml","","","","","1675","32","false","0.8346364725960315","0.2782258064516129","1.6441176470588235","olimpe","8.625","3","1675-11-17","1675","1675","24","32","5","8","19","0","2","138","","40","","6","40","21347","20341","1260","2","2070"
"corneillet-laodice","fre000379","","Corneille","0","Laodice, Reine de Cappadoce","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_LAODICE.xml","","","","","1668","9","false","0.744973544973545","0.5555555555555556","1.5","ariarate","4.444444444444445","3","","1668","1668","7","9","4","5","0","0","1","20","","28","","0","28","17109","16530","13","0","1740"
"corneillet-maximian","fre000380","","Corneille","0","Maximian","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_MAXIMIAN.xml","","","","","1662","10","false","0.6238095238095238","0.5111111111111111","1.5777777777777777","maximian|fauste|constantin","4.6","3","","1662","1662","7","10","4","6","0","0","1","23","","30","","5","30","18713","18456","13","0","1966"
"corneillet-medee","fre000381","Q1520514","Corneille","0","Médée","Tragédie en Musique","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_MEDEE.xml","","","","","1693","29","true","0.8661613865062141","0.26354679802955666","1.8497536945812807","le-choeur","7.379310344827586","3","1693-12-04","1693","1693","25","29","6","4","19","0","1","107","","36","8","6","36","9689","9247","580","0","1159"
"corneillet-mort-annibal","fre000382","","Corneille","0","La Mort d'Annibal","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_MORTANNIBAL.xml","","","","","1669","9","false","0.7566137566137567","0.6388888888888888","1.4166666666666667","prusias|elise|annibal","5.111111111111111","3","1669-11-25","1669","1669","7","9","2","7","0","0","1","23","","36","","5","36","18087","17808","11","0","1920"
"corneillet-mort-d-achille","fre000383","","Corneille","0","La Mort d'Achille","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_MORTDACHILLE.xml","","","","","1673","8","false","0.6125","0.4642857142857143","1.6428571428571428","briseis","3.25","3","1673-12-29","1673","1673","6","8","4","4","0","0","1","13","","25","","5","25","16306","16103","9","0","1736"
"corneillet-mort-empereur-commode","fre000384","","Corneille","0","La Mort de l'Empereur Commode","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_MORTEMPEREURCOMMODE.xml","","","","","1657","8","false","0.8363095238095238","0.6428571428571429","1.3571428571428572","marcia","4.5","2","","1657","1657","7","8","4","4","0","0","1","18","","32","","5","32","18400","18130","14","0","1940"
"corneillet-persee-demetrius","fre000385","","Corneille","0","Persée et Démétrius","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_PERSEEDEMETRIUS.xml","","","","","1662","8","false","0.8392857142857142","0.6428571428571429","1.3571428571428572","erixene|philippe","4.5","2","","1662","1662","7","8","2","6","0","0","1","18","","31","","5","31","19746","19505","3","0","2080"
"corneillet-pyrrhus","fre000386","","Corneille","0","Pyrrhus, Roi d'Epire","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_PYRRHUS.xml","","","","","1661","9","false","0.8029100529100528","0.6944444444444444","1.3055555555555556","deidamie","5.555555555555555","2","","1661","1661","8","9","4","5","0","0","1","25","","27","","5","27","19497","19233","31","0","2006"
"corneillet-stlicon","fre000387","","Corneille","0","Stilicon","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_STLICON.xml","","","","","1660","9","false","0.7767195767195767","0.6111111111111112","1.4166666666666667","placidie|honorius","4.888888888888889","3","1660-01-17","1660","1664","7","9","4","4","1","0","1","22","","31","","5","31","20863","19154","9","0","2055"
"corneillet-theodat","fre000388","","Corneille","0","Théodat","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_THEODAT.xml","","","","","1672","8","false","0.6833333333333333","0.42857142857142855","1.7142857142857142","amalasonte|ildegonde","3","3","1672-11-18","1672","1673","5","8","4","4","0","0","1","12","","28","","5","28","17577","16843","0","0","1788"
"corneillet-timocrate","fre000389","Q48747142","Corneille","0","Timocrate","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_TIMOCRATE.xml","","","","","1656","12","false","0.8105820105820105","0.5","1.5606060606060606","la-reine","5.5","3","","1656","1662","10","12","3","6","3","0","1","33","","30","0","0","30","20909","18575","20","0","2009"
"coupigny-arlequin-jaloux","fre000391","","Coupigny","0","Arlequin Jaloux","Comédie en un Acte","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/COUPIGNY_ARLEQUINJALOUX.xml","","","","","1797","4","false","1","1","1","several characters","3","1","1797-01-02","1797","1797","3","4","1","2","1","0","1","6","","25","","1","25","4421","4083","205","210","0"
"coupigny-barre-piis-desfontaines-hommage-racine","fre000390","","Coupigny","4","Hommage du Petit Vaudeville au Grand Racine.","Vaudeville en un Acte","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/COUPIGNYBARREPIISDESFONTAINES_HOMMAGERACINE.xml","","","","","1798","9","false","0.9047619047619047","0.7777777777777778","1.2222222222222223","petit-jean|antoine|laforest","6.222222222222222","2","1798-05-21","1798","1798","8","9","0","5","4","0","1","28","","7","","1","7","5096","4872","254","169","369"
"courteline-a-huitaine","fre001654","","Courteline","0","A Huitaine","","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/COURTELINE_AHUITAINE.xml","","","","","1894","5","false","1","1","1","several characters","4","1","","","1894","4","5","0","4","1","0","1","10","","1","","0","1","641","593","15","27","25"
"courteline-allo","fre001478","","Courteline","0","Allo","","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/COURTELINE_ALLO.xml","","","","","1892","7","false","1","1","1","several characters","6","1","","","1892","6","7","0","5","2","0","1","21","","1","","0","1","924","787","200","52","0"
"courteline-animaux-malades-de-la-faim","fre001479","","Courteline","0","Les Animaux Malades de la Faim","","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/COURTELINE_ANIMAUXMALADESDELAFAIM.xml","","","","","1892","21","false","1","1","1","several characters","20","1","","","1892","20","21","0","18","3","0","1","210","","1","","0","1","550","438","15","0","43"
"courteline-atelier","fre001480","","Courteline","0","A l'Atelier","","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/COURTELINE_ATELIER.xml","","","","","1889","9","false","1","1","1","several characters","8","1","","","1889","8","9","1","6","2","0","1","36","","1","","0","1","1378","1284","118","79","0"
